Load data info from ./datainfo/train_df_6_5.pickle
Number of samples in training dataset: 16315
Number of samples in validation dataset: 4075

Moving model to GPU...

Loaded weights from: ./models/t000102050809_v04060710_im184x608_s5x7_b8_rnn1000_optAdagrad_lr0.0005.model.train

Begin training model...

Batch Number 1327 Loss: 0.813
Batch Number 1328 Loss: 0.515
Batch Number 1329 Loss: 0.639
Batch Number 1330 Loss: 0.695
Batch Number 1331 Loss: 0.611
Batch Number 1332 Loss: 0.638
Batch Number 1333 Loss: 0.469
Batch Number 1334 Loss: 0.394
Batch Number 1335 Loss: 0.334
Batch Number 1336 Loss: 0.608
Batch Number 1337 Loss: 1.031
Batch Number 1338 Loss: 0.320
Batch Number 1339 Loss: 0.766
Batch Number 1340 Loss: 0.341
Batch Number 1341 Loss: 0.537
Batch Number 1342 Loss: 0.527
Batch Number 1343 Loss: 1.237
Batch Number 1344 Loss: 0.409
Batch Number 1345 Loss: 0.696
Batch Number 1346 Loss: 0.737
Batch Number 1347 Loss: 0.324
Batch Number 1348 Loss: 0.713
Batch Number 1349 Loss: 0.772
Batch Number 1350 Loss: 0.811
Batch Number 1351 Loss: 0.441
Batch Number 1352 Loss: 0.496
Batch Number 1353 Loss: 0.269
Batch Number 1354 Loss: 0.350
Batch Number 1355 Loss: 0.227
Batch Number 1356 Loss: 1.167
Batch Number 1357 Loss: 0.383
Batch Number 1358 Loss: 1.435
Batch Number 1359 Loss: 0.363
Batch Number 1360 Loss: 0.887
Batch Number 1361 Loss: 0.313
Batch Number 1362 Loss: 0.694
Batch Number 1363 Loss: 0.574
Batch Number 1364 Loss: 0.448
Batch Number 1365 Loss: 0.540
Batch Number 1366 Loss: 0.871
Batch Number 1367 Loss: 0.350
Batch Number 1368 Loss: 0.767
Batch Number 1369 Loss: 0.476
Batch Number 1370 Loss: 0.489
Batch Number 1371 Loss: 0.990
Batch Number 1372 Loss: 0.717
Batch Number 1373 Loss: 0.607
Batch Number 1374 Loss: 0.462
Batch Number 1375 Loss: 0.320
Batch Number 1376 Loss: 0.623
Batch Number 1377 Loss: 0.494
Batch Number 1378 Loss: 1.188
Batch Number 1379 Loss: 0.378
Batch Number 1380 Loss: 0.555
Batch Number 1381 Loss: 0.426
Batch Number 1382 Loss: 0.542
Batch Number 1383 Loss: 0.738
Batch Number 1384 Loss: 0.355
Batch Number 1385 Loss: 0.503
Batch Number 1386 Loss: 0.382
Batch Number 1387 Loss: 0.393
Batch Number 1388 Loss: 0.520
Batch Number 1389 Loss: 0.601
Batch Number 1390 Loss: 0.249
Batch Number 1391 Loss: 0.492
Batch Number 1392 Loss: 0.586
Batch Number 1393 Loss: 0.421
Batch Number 1394 Loss: 0.686
Batch Number 1395 Loss: 0.456
Batch Number 1396 Loss: 0.157
Batch Number 1397 Loss: 0.309
Batch Number 1398 Loss: 0.507
Batch Number 1399 Loss: 0.603
Batch Number 1400 Loss: 0.913
Batch Number 1401 Loss: 1.018
Batch Number 1402 Loss: 1.462
Batch Number 1403 Loss: 0.595
Batch Number 1404 Loss: 0.638
Batch Number 1405 Loss: 0.476
Batch Number 1406 Loss: 0.983
Batch Number 1407 Loss: 0.415
Batch Number 1408 Loss: 0.668
Batch Number 1409 Loss: 0.575
Batch Number 1410 Loss: 0.771
Batch Number 1411 Loss: 0.318
Batch Number 1412 Loss: 0.892
Batch Number 1413 Loss: 0.669
Batch Number 1414 Loss: 0.423
Batch Number 1415 Loss: 2.096
Batch Number 1416 Loss: 0.765
Batch Number 1417 Loss: 0.684
Batch Number 1418 Loss: 0.692
Batch Number 1419 Loss: 0.277
Batch Number 1420 Loss: 1.298
Batch Number 1421 Loss: 0.645
Batch Number 1422 Loss: 0.297
Batch Number 1423 Loss: 0.568
Batch Number 1424 Loss: 0.386
Batch Number 1425 Loss: 0.658
Batch Number 1426 Loss: 0.393
Batch Number 1427 Loss: 0.355
Batch Number 1428 Loss: 1.114
Batch Number 1429 Loss: 0.445
Batch Number 1430 Loss: 0.396
Batch Number 1431 Loss: 0.089
Batch Number 1432 Loss: 0.602
Batch Number 1433 Loss: 0.673
Batch Number 1434 Loss: 0.888
Batch Number 1435 Loss: 0.625
Batch Number 1436 Loss: 0.855
Batch Number 1437 Loss: 0.409
Batch Number 1438 Loss: 0.772
Batch Number 1439 Loss: 0.621
Batch Number 1440 Loss: 0.427
Batch Number 1441 Loss: 0.634
Batch Number 1442 Loss: 0.543
Batch Number 1443 Loss: 0.375
Batch Number 1444 Loss: 0.425
Batch Number 1445 Loss: 0.805
Batch Number 1446 Loss: 0.735
Batch Number 1447 Loss: 0.596
Batch Number 1448 Loss: 0.666
Batch Number 1449 Loss: 0.909
Batch Number 1450 Loss: 0.212
Batch Number 1451 Loss: 0.280
Batch Number 1452 Loss: 0.432
Batch Number 1453 Loss: 0.191
Batch Number 1454 Loss: 0.285
Batch Number 1455 Loss: 0.294
Batch Number 1456 Loss: 0.701
Batch Number 1457 Loss: 0.279
Batch Number 1458 Loss: 0.452
Batch Number 1459 Loss: 0.277
Batch Number 1460 Loss: 0.332
Batch Number 1461 Loss: 1.584
Batch Number 1462 Loss: 0.524
Batch Number 1463 Loss: 0.842
Batch Number 1464 Loss: 0.821
Batch Number 1465 Loss: 0.305
Batch Number 1466 Loss: 0.254
Batch Number 1467 Loss: 1.535
Batch Number 1468 Loss: 0.526
Batch Number 1469 Loss: 0.356
Batch Number 1470 Loss: 0.484
Batch Number 1471 Loss: 0.505
Batch Number 1472 Loss: 0.575
Batch Number 1473 Loss: 0.582
Batch Number 1474 Loss: 0.446
Batch Number 1475 Loss: 0.679
Batch Number 1476 Loss: 0.984
Batch Number 1477 Loss: 0.744
Batch Number 1478 Loss: 0.890
Batch Number 1479 Loss: 0.676
Batch Number 1480 Loss: 0.215
Batch Number 1481 Loss: 1.165
Batch Number 1482 Loss: 1.077
Batch Number 1483 Loss: 0.220
Batch Number 1484 Loss: 0.721
Batch Number 1485 Loss: 0.294
Batch Number 1486 Loss: 0.732
Batch Number 1487 Loss: 0.787
Batch Number 1488 Loss: 0.371
Batch Number 1489 Loss: 0.920
Batch Number 1490 Loss: 0.402
Batch Number 1491 Loss: 0.292
Batch Number 1492 Loss: 0.317
Batch Number 1493 Loss: 0.450
Batch Number 1494 Loss: 0.436
Batch Number 1495 Loss: 0.568
Batch Number 1496 Loss: 0.357
Batch Number 1497 Loss: 0.407
Batch Number 1498 Loss: 0.525
Batch Number 1499 Loss: 0.481
Batch Number 1500 Loss: 0.287
Batch Number 1501 Loss: 0.490
Batch Number 1502 Loss: 0.733
Batch Number 1503 Loss: 1.178
Batch Number 1504 Loss: 0.510
Batch Number 1505 Loss: 0.590
Batch Number 1506 Loss: 1.728
Batch Number 1507 Loss: 0.362
Batch Number 1508 Loss: 0.415
Batch Number 1509 Loss: 0.462
Batch Number 1510 Loss: 0.665
Batch Number 1511 Loss: 0.572
Batch Number 1512 Loss: 0.311
Batch Number 1513 Loss: 0.980
Batch Number 1514 Loss: 0.652
Batch Number 1515 Loss: 0.171
Batch Number 1516 Loss: 0.346
Batch Number 1517 Loss: 0.667
Batch Number 1518 Loss: 0.588
Batch Number 1519 Loss: 0.231
Batch Number 1520 Loss: 0.285
Batch Number 1521 Loss: 0.430
Batch Number 1522 Loss: 0.314
Batch Number 1523 Loss: 0.590
Batch Number 1524 Loss: 0.345
Batch Number 1525 Loss: 0.301
Batch Number 1526 Loss: 0.590
Batch Number 1527 Loss: 0.467
Batch Number 1528 Loss: 0.785
Batch Number 1529 Loss: 0.248
Batch Number 1530 Loss: 0.700
Batch Number 1531 Loss: 0.842
Batch Number 1532 Loss: 0.979
Batch Number 1533 Loss: 0.678
Batch Number 1534 Loss: 0.462
Batch Number 1535 Loss: 0.502
Batch Number 1536 Loss: 0.311
Batch Number 1537 Loss: 1.013
Batch Number 1538 Loss: 0.531
Batch Number 1539 Loss: 0.549
Batch Number 1540 Loss: 0.730
Batch Number 1541 Loss: 0.810
Batch Number 1542 Loss: 0.342
Batch Number 1543 Loss: 0.806
Batch Number 1544 Loss: 0.826
Batch Number 1545 Loss: 0.586
Batch Number 1546 Loss: 0.661
Batch Number 1547 Loss: 0.818
Batch Number 1548 Loss: 0.468
Batch Number 1549 Loss: 0.378
Batch Number 1550 Loss: 0.259
Batch Number 1551 Loss: 0.379
Batch Number 1552 Loss: 0.420
Batch Number 1553 Loss: 0.303
Batch Number 1554 Loss: 0.906
Batch Number 1555 Loss: 0.566
Batch Number 1556 Loss: 0.433
Batch Number 1557 Loss: 0.467
Batch Number 1558 Loss: 0.602
Batch Number 1559 Loss: 0.926
Batch Number 1560 Loss: 0.413
Batch Number 1561 Loss: 1.010
Batch Number 1562 Loss: 0.485
Batch Number 1563 Loss: 0.227
Batch Number 1564 Loss: 0.373
Batch Number 1565 Loss: 0.920
Batch Number 1566 Loss: 0.470
Batch Number 1567 Loss: 0.529
Batch Number 1568 Loss: 0.486
Batch Number 1569 Loss: 0.308
Batch Number 1570 Loss: 0.247
Batch Number 1571 Loss: 0.353
Batch Number 1572 Loss: 0.190
Batch Number 1573 Loss: 0.222
Batch Number 1574 Loss: 0.416
Batch Number 1575 Loss: 0.221
Batch Number 1576 Loss: 0.342
Batch Number 1577 Loss: 0.366
Batch Number 1578 Loss: 1.226
Batch Number 1579 Loss: 0.885
Batch Number 1580 Loss: 0.558
Batch Number 1581 Loss: 0.193
Batch Number 1582 Loss: 0.377
Batch Number 1583 Loss: 0.336
Batch Number 1584 Loss: 0.375
Batch Number 1585 Loss: 0.737
Batch Number 1586 Loss: 0.300
Batch Number 1587 Loss: 0.358
Batch Number 1588 Loss: 0.232
Batch Number 1589 Loss: 0.318
Batch Number 1590 Loss: 0.223
Batch Number 1591 Loss: 0.248
Batch Number 1592 Loss: 0.860
Batch Number 1593 Loss: 0.458
Batch Number 1594 Loss: 0.441
Batch Number 1595 Loss: 0.412
Batch Number 1596 Loss: 0.417
Batch Number 1597 Loss: 0.456
Batch Number 1598 Loss: 0.830
Batch Number 1599 Loss: 0.866
Batch Number 1600 Loss: 0.489
Batch Number 1601 Loss: 0.324
Batch Number 1602 Loss: 0.885
Batch Number 1603 Loss: 0.932
Batch Number 1604 Loss: 0.540
Batch Number 1605 Loss: 0.643
Batch Number 1606 Loss: 0.422
Batch Number 1607 Loss: 0.332
Batch Number 1608 Loss: 0.795
Batch Number 1609 Loss: 0.310
Batch Number 1610 Loss: 0.471
Batch Number 1611 Loss: 0.715
Batch Number 1612 Loss: 0.389
Batch Number 1613 Loss: 0.427
Batch Number 1614 Loss: 0.386
Batch Number 1615 Loss: 0.552
Batch Number 1616 Loss: 0.309
Batch Number 1617 Loss: 0.731
Batch Number 1618 Loss: 0.805
Batch Number 1619 Loss: 0.457
Batch Number 1620 Loss: 0.448
Batch Number 1621 Loss: 0.708
Batch Number 1622 Loss: 0.395
Batch Number 1623 Loss: 0.387
Batch Number 1624 Loss: 0.351
Batch Number 1625 Loss: 0.244
Batch Number 1626 Loss: 0.442
Batch Number 1627 Loss: 0.527
Batch Number 1628 Loss: 0.942
Batch Number 1629 Loss: 0.267
Batch Number 1630 Loss: 0.420
Batch Number 1631 Loss: 0.391
Batch Number 1632 Loss: 0.294
Batch Number 1633 Loss: 0.314
Batch Number 1634 Loss: 1.058
Batch Number 1635 Loss: 0.190
Batch Number 1636 Loss: 0.812
Batch Number 1637 Loss: 0.423
Batch Number 1638 Loss: 0.666
Batch Number 1639 Loss: 0.414
Batch Number 1640 Loss: 0.419
Batch Number 1641 Loss: 0.520
Batch Number 1642 Loss: 2.526
Batch Number 1643 Loss: 0.384
Batch Number 1644 Loss: 0.380
Batch Number 1645 Loss: 0.382
Batch Number 1646 Loss: 0.407
Batch Number 1647 Loss: 0.632
Batch Number 1648 Loss: 0.634
Batch Number 1649 Loss: 0.249
Batch Number 1650 Loss: 0.501
Batch Number 1651 Loss: 1.088
Batch Number 1652 Loss: 0.276
Batch Number 1653 Loss: 0.484
Batch Number 1654 Loss: 0.649
Batch Number 1655 Loss: 0.471
Batch Number 1656 Loss: 0.590
Batch Number 1657 Loss: 0.288
Batch Number 1658 Loss: 0.163
Batch Number 1659 Loss: 0.366
Batch Number 1660 Loss: 0.777
Batch Number 1661 Loss: 0.268
Batch Number 1662 Loss: 0.408
Batch Number 1663 Loss: 0.997
Batch Number 1664 Loss: 0.706
Batch Number 1665 Loss: 0.324
Batch Number 1666 Loss: 0.299
Batch Number 1667 Loss: 0.517
Batch Number 1668 Loss: 0.815
Batch Number 1669 Loss: 0.326
Batch Number 1670 Loss: 0.287
Batch Number 1671 Loss: 0.378
Batch Number 1672 Loss: 0.175
Batch Number 1673 Loss: 0.522
Batch Number 1674 Loss: 0.333
Batch Number 1675 Loss: 0.301
Batch Number 1676 Loss: 0.546
Batch Number 1677 Loss: 0.105
Batch Number 1678 Loss: 0.350
Batch Number 1679 Loss: 1.231
Batch Number 1680 Loss: 0.895
Batch Number 1681 Loss: 0.534
Batch Number 1682 Loss: 0.866
Batch Number 1683 Loss: 0.276
Batch Number 1684 Loss: 0.448
Batch Number 1685 Loss: 0.482
Batch Number 1686 Loss: 0.259
Batch Number 1687 Loss: 0.435
Batch Number 1688 Loss: 0.552
Batch Number 1689 Loss: 0.924
Batch Number 1690 Loss: 0.338
Batch Number 1691 Loss: 0.483
Batch Number 1692 Loss: 0.580
Batch Number 1693 Loss: 0.354
Batch Number 1694 Loss: 0.660
Batch Number 1695 Loss: 0.739
Batch Number 1696 Loss: 0.234
Batch Number 1697 Loss: 0.460
Batch Number 1698 Loss: 0.539
Batch Number 1699 Loss: 0.220
Batch Number 1700 Loss: 1.175
Batch Number 1701 Loss: 0.306
Batch Number 1702 Loss: 0.504
Batch Number 1703 Loss: 0.315
Batch Number 1704 Loss: 0.849
Batch Number 1705 Loss: 0.230
Batch Number 1706 Loss: 0.274
Batch Number 1707 Loss: 0.656
Batch Number 1708 Loss: 0.304
Batch Number 1709 Loss: 0.477
Batch Number 1710 Loss: 0.645
Batch Number 1711 Loss: 0.638
Batch Number 1712 Loss: 0.250
Batch Number 1713 Loss: 0.573
Batch Number 1714 Loss: 0.489
Batch Number 1715 Loss: 0.579
Batch Number 1716 Loss: 0.327
Batch Number 1717 Loss: 0.780
Batch Number 1718 Loss: 0.544
Batch Number 1719 Loss: 0.427
Batch Number 1720 Loss: 0.836
Batch Number 1721 Loss: 0.758
Batch Number 1722 Loss: 0.658
Batch Number 1723 Loss: 0.875
Batch Number 1724 Loss: 0.447
Batch Number 1725 Loss: 0.890
Batch Number 1726 Loss: 0.410
Batch Number 1727 Loss: 0.711
Batch Number 1728 Loss: 3.317
Batch Number 1729 Loss: 1.034
Batch Number 1730 Loss: 2.442
Batch Number 1731 Loss: 0.201
Batch Number 1732 Loss: 0.447
Batch Number 1733 Loss: 0.340
Batch Number 1734 Loss: 0.408
Batch Number 1735 Loss: 0.257
Batch Number 1736 Loss: 0.220
Batch Number 1737 Loss: 0.644
Batch Number 1738 Loss: 2.186
Batch Number 1739 Loss: 1.261
Batch Number 1740 Loss: 0.665
Batch Number 1741 Loss: 0.243
Batch Number 1742 Loss: 0.582
Batch Number 1743 Loss: 0.296
Batch Number 1744 Loss: 0.761
Batch Number 1745 Loss: 0.749
Batch Number 1746 Loss: 0.463
Batch Number 1747 Loss: 0.427
Batch Number 1748 Loss: 0.687
Batch Number 1749 Loss: 0.212
Batch Number 1750 Loss: 0.428
Batch Number 1751 Loss: 0.666
Batch Number 1752 Loss: 0.271
Batch Number 1753 Loss: 0.231
Batch Number 1754 Loss: 0.807
Batch Number 1755 Loss: 0.210
Batch Number 1756 Loss: 1.003
Batch Number 1757 Loss: 0.773
Batch Number 1758 Loss: 0.661
Batch Number 1759 Loss: 0.581
Batch Number 1760 Loss: 0.667
Batch Number 1761 Loss: 0.457
Batch Number 1762 Loss: 0.896
Batch Number 1763 Loss: 0.538
Batch Number 1764 Loss: 0.745
Batch Number 1765 Loss: 0.641
Batch Number 1766 Loss: 0.720
Batch Number 1767 Loss: 0.843
Batch Number 1768 Loss: 0.272
Batch Number 1769 Loss: 0.135
Batch Number 1770 Loss: 0.840
Batch Number 1771 Loss: 0.205
Batch Number 1772 Loss: 0.371
Batch Number 1773 Loss: 0.344
Batch Number 1774 Loss: 0.455
Batch Number 1775 Loss: 0.448
Batch Number 1776 Loss: 0.420
Batch Number 1777 Loss: 0.731
Batch Number 1778 Loss: 0.997
Batch Number 1779 Loss: 0.330
Batch Number 1780 Loss: 0.822
Batch Number 1781 Loss: 0.714
Batch Number 1782 Loss: 0.407
Batch Number 1783 Loss: 0.350
Batch Number 1784 Loss: 0.547
Batch Number 1785 Loss: 0.775
Batch Number 1786 Loss: 0.270
Batch Number 1787 Loss: 0.543
Batch Number 1788 Loss: 0.403
Batch Number 1789 Loss: 0.506
Batch Number 1790 Loss: 0.583
Batch Number 1791 Loss: 0.412
Batch Number 1792 Loss: 0.500
Batch Number 1793 Loss: 0.410
Batch Number 1794 Loss: 1.369
Batch Number 1795 Loss: 0.788
Batch Number 1796 Loss: 1.003
Batch Number 1797 Loss: 0.748
Batch Number 1798 Loss: 0.710
Batch Number 1799 Loss: 0.521
Batch Number 1800 Loss: 0.307
Batch Number 1801 Loss: 0.171
Batch Number 1802 Loss: 0.341
Batch Number 1803 Loss: 0.726
Batch Number 1804 Loss: 0.536
Batch Number 1805 Loss: 0.846
Batch Number 1806 Loss: 0.438
Batch Number 1807 Loss: 0.495
Batch Number 1808 Loss: 1.235
Batch Number 1809 Loss: 0.494
Batch Number 1810 Loss: 0.658
Batch Number 1811 Loss: 0.599
Batch Number 1812 Loss: 0.663
Batch Number 1813 Loss: 0.436
Batch Number 1814 Loss: 0.560
Batch Number 1815 Loss: 0.747
Batch Number 1816 Loss: 0.610
Batch Number 1817 Loss: 0.367
Batch Number 1818 Loss: 0.134
Batch Number 1819 Loss: 0.494
Batch Number 1820 Loss: 0.518
Batch Number 1821 Loss: 0.444
Batch Number 1822 Loss: 0.216
Batch Number 1823 Loss: 0.426
Batch Number 1824 Loss: 0.797
Batch Number 1825 Loss: 0.798
Batch Number 1826 Loss: 0.569
Batch Number 1827 Loss: 0.564
Batch Number 1828 Loss: 0.314
Batch Number 1829 Loss: 1.007
Batch Number 1830 Loss: 0.704
Batch Number 1831 Loss: 0.493
Batch Number 1832 Loss: 0.438
Batch Number 1833 Loss: 0.512
Batch Number 1834 Loss: 0.571
Batch Number 1835 Loss: 0.295
Batch Number 1836 Loss: 0.854
Batch Number 1837 Loss: 0.601
Batch Number 1838 Loss: 0.769
Batch Number 1839 Loss: 0.721
Batch Number 1840 Loss: 0.548
Batch Number 1841 Loss: 0.454
Batch Number 1842 Loss: 1.002
Batch Number 1843 Loss: 0.391
Batch Number 1844 Loss: 0.397
Batch Number 1845 Loss: 0.340
Batch Number 1846 Loss: 0.750
Batch Number 1847 Loss: 0.744
Batch Number 1848 Loss: 0.453
Batch Number 1849 Loss: 0.528
Batch Number 1850 Loss: 0.200
Batch Number 1851 Loss: 0.599
Batch Number 1852 Loss: 1.190
Batch Number 1853 Loss: 0.544
Batch Number 1854 Loss: 0.402
Batch Number 1855 Loss: 0.386
Batch Number 1856 Loss: 0.385
Batch Number 1857 Loss: 0.422
Batch Number 1858 Loss: 0.365
Batch Number 1859 Loss: 0.330
Batch Number 1860 Loss: 0.549
Batch Number 1861 Loss: 0.530
Batch Number 1862 Loss: 0.565
Batch Number 1863 Loss: 0.978
Batch Number 1864 Loss: 0.301
Batch Number 1865 Loss: 0.575
Batch Number 1866 Loss: 0.394
Batch Number 1867 Loss: 0.368
Batch Number 1868 Loss: 0.545
Batch Number 1869 Loss: 1.135
Batch Number 1870 Loss: 0.700
Batch Number 1871 Loss: 0.314
Batch Number 1872 Loss: 0.565
Batch Number 1873 Loss: 0.247
Batch Number 1874 Loss: 0.803
Batch Number 1875 Loss: 0.341
Batch Number 1876 Loss: 0.770
Batch Number 1877 Loss: 0.417
Batch Number 1878 Loss: 0.581
Batch Number 1879 Loss: 0.998
Batch Number 1880 Loss: 0.765
Batch Number 1881 Loss: 0.460
Batch Number 1882 Loss: 0.401
Batch Number 1883 Loss: 1.213
Batch Number 1884 Loss: 0.229
Batch Number 1885 Loss: 0.239
Batch Number 1886 Loss: 0.291
Batch Number 1887 Loss: 0.680
Batch Number 1888 Loss: 0.308
Batch Number 1889 Loss: 0.626
Batch Number 1890 Loss: 0.203
Batch Number 1891 Loss: 0.859
Batch Number 1892 Loss: 0.716
Batch Number 1893 Loss: 0.423
Batch Number 1894 Loss: 0.589
Batch Number 1895 Loss: 0.563
Batch Number 1896 Loss: 0.359
Batch Number 1897 Loss: 0.286
Batch Number 1898 Loss: 0.329
Batch Number 1899 Loss: 0.559
Batch Number 1900 Loss: 1.182
Batch Number 1901 Loss: 0.324
Batch Number 1902 Loss: 0.346
Batch Number 1903 Loss: 0.743
Batch Number 1904 Loss: 0.502
Batch Number 1905 Loss: 0.329
Batch Number 1906 Loss: 0.219
Batch Number 1907 Loss: 0.978
Batch Number 1908 Loss: 0.733
Batch Number 1909 Loss: 0.705
Batch Number 1910 Loss: 0.181
Batch Number 1911 Loss: 0.354
Batch Number 1912 Loss: 0.542
Batch Number 1913 Loss: 0.330
Batch Number 1914 Loss: 0.438
Batch Number 1915 Loss: 0.690
Batch Number 1916 Loss: 0.135
Batch Number 1917 Loss: 0.847
Batch Number 1918 Loss: 0.498
Batch Number 1919 Loss: 0.295
Batch Number 1920 Loss: 0.514
Batch Number 1921 Loss: 0.611
Batch Number 1922 Loss: 0.731
Batch Number 1923 Loss: 0.266
Batch Number 1924 Loss: 0.546
Batch Number 1925 Loss: 1.042
Batch Number 1926 Loss: 0.478
Batch Number 1927 Loss: 0.683
Batch Number 1928 Loss: 0.415
Batch Number 1929 Loss: 0.440
Batch Number 1930 Loss: 0.344
Batch Number 1931 Loss: 0.445
Batch Number 1932 Loss: 0.793
Batch Number 1933 Loss: 0.391
Batch Number 1934 Loss: 0.437
Batch Number 1935 Loss: 0.318
Batch Number 1936 Loss: 0.435
Batch Number 1937 Loss: 0.571
Batch Number 1938 Loss: 0.437
Batch Number 1939 Loss: 0.665
Batch Number 1940 Loss: 0.552
Batch Number 1941 Loss: 0.386
Batch Number 1942 Loss: 0.346
Batch Number 1943 Loss: 0.184
Batch Number 1944 Loss: 0.267
Batch Number 1945 Loss: 0.598
Batch Number 1946 Loss: 0.379
Batch Number 1947 Loss: 0.516
Batch Number 1948 Loss: 0.577
Batch Number 1949 Loss: 0.290
Batch Number 1950 Loss: 0.269
Batch Number 1951 Loss: 0.277
Batch Number 1952 Loss: 0.293
Batch Number 1953 Loss: 0.539
Batch Number 1954 Loss: 0.558
Batch Number 1955 Loss: 0.279
Batch Number 1956 Loss: 0.812
Batch Number 1957 Loss: 0.183
Batch Number 1958 Loss: 0.639
Batch Number 1959 Loss: 0.379
Batch Number 1960 Loss: 0.504
Batch Number 1961 Loss: 0.760
Batch Number 1962 Loss: 0.357
Batch Number 1963 Loss: 0.542
Batch Number 1964 Loss: 0.408
Batch Number 1965 Loss: 0.155
Batch Number 1966 Loss: 0.574
Batch Number 1967 Loss: 0.541
Batch Number 1968 Loss: 1.017
Batch Number 1969 Loss: 1.330
Batch Number 1970 Loss: 0.865
Batch Number 1971 Loss: 0.238
Batch Number 1972 Loss: 0.813
Batch Number 1973 Loss: 0.308
Batch Number 1974 Loss: 0.544
Batch Number 1975 Loss: 0.389
Batch Number 1976 Loss: 0.863
Batch Number 1977 Loss: 0.488
Batch Number 1978 Loss: 0.338
Batch Number 1979 Loss: 0.810
Batch Number 1980 Loss: 0.652
Batch Number 1981 Loss: 0.545
Batch Number 1982 Loss: 0.892
Batch Number 1983 Loss: 0.670
Batch Number 1984 Loss: 0.514
Batch Number 1985 Loss: 0.585
Batch Number 1986 Loss: 0.602
Batch Number 1987 Loss: 0.399
Batch Number 1988 Loss: 0.497
Batch Number 1989 Loss: 0.252
Batch Number 1990 Loss: 0.657
Batch Number 1991 Loss: 0.914
Batch Number 1992 Loss: 0.537
Batch Number 1993 Loss: 1.105
Batch Number 1994 Loss: 0.487
Batch Number 1995 Loss: 0.461
Batch Number 1996 Loss: 0.610
Batch Number 1997 Loss: 0.611
Batch Number 1998 Loss: 0.112
Batch Number 1999 Loss: 0.771
Batch Number 2000 Loss: 0.540
Batch Number 2001 Loss: 0.289
Batch Number 2002 Loss: 0.681
Batch Number 2003 Loss: 0.261
Batch Number 2004 Loss: 0.467
Batch Number 2005 Loss: 0.357
Batch Number 2006 Loss: 0.540
Batch Number 2007 Loss: 0.438
Batch Number 2008 Loss: 0.591
Batch Number 2009 Loss: 0.706
Batch Number 2010 Loss: 0.338
Batch Number 2011 Loss: 0.704
Batch Number 2012 Loss: 0.874
Batch Number 2013 Loss: 0.313
Batch Number 2014 Loss: 0.811
Batch Number 2015 Loss: 0.862
Batch Number 2016 Loss: 0.433
Batch Number 2017 Loss: 0.841
Batch Number 2018 Loss: 0.469
Batch Number 2019 Loss: 1.099
Batch Number 2020 Loss: 0.623
Batch Number 2021 Loss: 0.971
Batch Number 2022 Loss: 0.923
Batch Number 2023 Loss: 0.234
Batch Number 2024 Loss: 0.697
Batch Number 2025 Loss: 0.785
Batch Number 2026 Loss: 0.249
Batch Number 2027 Loss: 0.509
Batch Number 2028 Loss: 0.494
Batch Number 2029 Loss: 0.384
Batch Number 2030 Loss: 0.895
Batch Number 2031 Loss: 0.633
Batch Number 2032 Loss: 0.575
Batch Number 2033 Loss: 0.613
Batch Number 2034 Loss: 0.395
Batch Number 2035 Loss: 0.465
Batch Number 2036 Loss: 0.266
Batch Number 2037 Loss: 0.381
Batch Number 2038 Loss: 0.861
Batch Number 2039 Loss: 0.284
Batch Number 2040 Loss: 0.310
Batch Number 2041 Loss: 2.279
Batch Number 2042 Loss: 0.491
Batch Number 2043 Loss: 0.651
Batch Number 2044 Loss: 0.456
Batch Number 2045 Loss: 1.736
Batch Number 2046 Loss: 0.574
Batch Number 2047 Loss: 0.416
Batch Number 2048 Loss: 0.580
Batch Number 2049 Loss: 0.942
Batch Number 2050 Loss: 0.515
Batch Number 2051 Loss: 0.381
Batch Number 2052 Loss: 0.280
Batch Number 2053 Loss: 0.426
Batch Number 2054 Loss: 0.585
Batch Number 2055 Loss: 0.475
Batch Number 2056 Loss: 1.536
Batch Number 2057 Loss: 0.637
Batch Number 2058 Loss: 0.572
Batch Number 2059 Loss: 0.196
Batch Number 2060 Loss: 0.329
Batch Number 2061 Loss: 0.637
Batch Number 2062 Loss: 0.314
Batch Number 2063 Loss: 0.613
Batch Number 2064 Loss: 0.546
Batch Number 2065 Loss: 1.006
Batch Number 2066 Loss: 0.907
Batch Number 2067 Loss: 0.417
Batch Number 2068 Loss: 0.522
Batch Number 2069 Loss: 0.678
Batch Number 2070 Loss: 0.698
Batch Number 2071 Loss: 0.224
Batch Number 2072 Loss: 0.579
Batch Number 2073 Loss: 0.664
Batch Number 2074 Loss: 1.132
Batch Number 2075 Loss: 1.440
Batch Number 2076 Loss: 0.259
Batch Number 2077 Loss: 0.414
Batch Number 2078 Loss: 0.761
Batch Number 2079 Loss: 0.502
Batch Number 2080 Loss: 0.235
Batch Number 2081 Loss: 0.661
Batch Number 2082 Loss: 0.366
Batch Number 2083 Loss: 0.366
Batch Number 2084 Loss: 0.399
Batch Number 2085 Loss: 0.394
Batch Number 2086 Loss: 0.296
Batch Number 2087 Loss: 0.217
Batch Number 2088 Loss: 0.560
Batch Number 2089 Loss: 0.192
Batch Number 2090 Loss: 0.567
Batch Number 2091 Loss: 0.587
Batch Number 2092 Loss: 0.766
Batch Number 2093 Loss: 1.000
Batch Number 2094 Loss: 0.638
Batch Number 2095 Loss: 0.892
Batch Number 2096 Loss: 0.293
